0	-0.15322	-1.75646
0	1.47240	-1.35703
0	-1.40355	-1.44449
0	-0.46961	-1.70192
0	-0.56410	-1.68588
0	-1.38293	-1.33596
0	1.72829	-0.52133
0	1.44516	-1.41620
0	1.42843	-1.24509
0	1.52415	-1.44881
0	-1.09762	-1.48839
0	1.68751	-1.50951
0	-1.39276	-1.39165
0	1.45790	-1.43299
0	1.87097	-0.01614
0	-1.33330	-1.38667
0	1.42888	-1.34049
0	2.05488	0.01180
0	-1.38442	-1.33472
0	-1.37179	-1.40241
0	1.95307	0.02087
0	1.58172	-1.49210
0	0.01280	-1.71637
0	-1.35951	-1.37833
0	1.96230	0.02232
0	-1.34223	-1.40182
0	-1.42875	-1.39499
0	1.89350	0.00441
0	-1.12173	-1.45301
0	1.96303	0.00546
0	2.00441	0.01478
0	-1.39346	-1.42033
0	1.57473	-1.52487
0	1.21753	-1.60592
0	2.11952	0.04052
0	-0.95609	-1.48316
0	0.75527	-1.59073
0	-1.34812	-1.32314
0	2.19708	0.07235
0	2.04097	0.01040
0	0.87954	-1.58418
0	2.08926	0.05467
0	1.68702	-0.65967
0	1.51266	-1.11105
0	1.21566	-1.53864
0	1.64407	-0.49175
0	1.94997	0.01943
0	1.41058	-1.41478
0	1.95470	-0.01071
0	1.59379	-0.78421
0	2.03506	0.01117
0	-1.35895	-1.37760
0	1.73182	-0.44730
0	-0.57170	-1.68839
0	0.83433	-1.58103
0	1.97114	-0.03934
0	0.89026	-1.59786
0	-0.24177	-1.78513
0	1.47745	-1.23177
0	-1.35081	-1.39172
0	-1.38661	-1.36722
0	-1.34320	-1.41152
0	1.47570	-1.44596
0	2.14339	0.07414
0	1.49845	-1.42553
0	1.59199	-0.72937
0	1.70148	-0.35567
0	-0.54576	-1.71619
0	-1.36837	-1.35677
0	-1.38338	-1.40458
0	2.12001	0.07154
0	-1.37132	-1.38955
0	-1.34886	-1.35535
0	-0.05067	-1.71159
0	1.88073	-0.04059
0	-0.61802	-1.66444
0	-1.36194	-1.38172
0	-1.45836	-1.42345
0	1.37867	-1.36111
0	1.49952	-1.39453
0	1.49376	-1.36066
0	1.56267	-1.42731
0	1.48197	-1.41580
0	0.59784	-1.55789
0	2.03094	0.04028
0	1.85867	-0.05210
0	-0.79199	-1.58763
0	2.03630	0.02062
0	0.49292	-1.63624
0	1.84564	-0.32635
0	-1.34184	-1.34999
0	-1.38379	-1.36869
0	1.57553	-1.51906
0	1.95229	-0.10175
0	1.93657	-0.06722
0	2.15600	0.05857
0	2.05477	0.00532
0	0.22886	-1.63350
0	2.03864	-0.00261
0	-1.33841	-1.43369
0	1.47684	-1.45798
0	2.13582	0.00771
0	1.75748	-0.54281
0	2.00784	0.00640
0	-1.42902	-1.40788
0	2.05849	0.04796
0	-1.33658	-1.41028
0	-1.09135	-1.46292
0	-1.33496	-1.39119
0	1.75332	-0.68048
0	2.09440	0.06073
0	-1.39453	-1.36238
0	1.95138	0.00228
0	1.70311	-0.72940
0	2.09596	0.00409
0	1.46889	-1.43752
0	1.40737	-1.35278
0	-0.44572	-1.65434
0	1.96225	0.07569
0	1.75920	-0.40697
0	2.06247	0.01880
0	1.48022	-1.44730
0	-1.34567	-1.34000
0	2.01423	0.03999
0	1.70652	-0.68112
0	0.96979	-1.55049
0	0.88561	-1.58766
0	1.97115	0.01532
0	-0.61694	-1.65302
0	1.45054	-1.42719
0	-1.35107	-1.38671
0	1.54434	-1.44664
0	1.18758	-1.66211
0	1.15780	-1.54054
0	0.98997	-1.55803
0	-1.36424	-1.44234
0	-0.13658	-1.71936
0	1.53696	-0.85280
0	1.91024	0.01324
0	1.72130	-0.59147
0	2.12270	0.04897
0	-1.35787	-1.42665
0	-1.36352	-1.42181
0	1.49114	-0.96690
0	-1.39841	-1.34719
0	1.51423	-1.43285
0	-1.39342	-1.37347
0	1.37834	-1.43722
0	2.14172	0.04520
0	2.16211	0.03544
0	1.49804	-1.48219
0	-1.36687	-1.36318
0	0.14570	-1.74746
0	-0.42715	-1.70866
0	1.54506	-1.45358
0	1.39435	-1.39518
0	2.07425	-0.01286
0	2.02488	0.00771
0	1.55806	-1.44570
0	0.92298	-1.57063
0	1.60130	-1.51300
0	1.60738	-1.50460
0	-1.33713	-1.44553
0	1.55488	-1.20492
0	1.96352	-0.00623
0	-1.39500	-1.37975
0	-1.33441	-1.38715
0	-1.37760	-1.45240
0	-1.37643	-1.39127
0	2.11395	0.04610
0	-1.36619	-1.36902
0	-1.38588	-1.41780
0	-1.40879	-1.37873
0	-0.58739	-1.66376
0	-1.35849	-1.42456
0	1.97686	-0.08405
0	1.02371	-1.61995
0	2.02017	0.05839
0	1.44183	-1.20166
0	-1.40100	-1.37369
0	1.47434	-1.42772
0	-1.38867	-1.43238
0	-1.38179	-1.40983
0	2.15222	0.03118
0	-0.10611	-1.78544
0	-1.36732	-1.38427
0	-1.37732	-1.39460
0	-1.39403	-1.40697
0	1.40746	-1.40212
0	-1.35072	-1.33085
0	-1.35969	-1.37054
0	-1.42934	-1.41765
0	2.06624	0.00276
0	-0.79321	-1.62235
0	-0.63530	-1.66473
0	2.16187	0.01192
0	2.02394	0.00959
0	2.00354	-0.00722
0	1.51265	-1.39465
0	1.52432	-1.51150
0	1.88638	-0.21623
0	-1.33568	-1.44060
0	2.00445	0.03691
0	2.05862	0.04036
0	2.05741	-0.00024
0	2.01972	0.02628
0	1.96962	-0.01139
0	1.75005	-0.49577
0	-1.37617	-1.34941
